raw_duration_ms,norm_by_session_mean,relative_ratio,is_tap,label
153.667,1.2511,3.3054,1,1
352.332,1.6845,3.0926,0,3
60.948,0.5389,1.0275,0,2
41.127,0.3931,1.4487,0,2
71.439,0.4929,0.4241,1,0
65.363,0.5819,1.0269,0,2
40.116,0.4434,0.6447,1,0
50.344,0.4251,0.3248,0,2
142.883,0.5755,1.3272,0,2
66.888,0.6428,0.3246,0,2
249.628,1.9992,5.1223,1,1
80.019,0.4961,0.2778,0,2
55.306,0.6802,1.0353,1,0
48.148,0.4306,0.2454,1,0
97.595,0.6291,1.0108,1,0
183.617,1.5806,2.202,1,1
163.732,1.5416,0.849,0,3
90.499,0.5471,1.3327,0,2
77.902,0.5118,0.8729,1,0
262.118,1.0,1.0,1,1
76.1,0.5758,0.7704,1,0
44.455,0.4868,0.3128,0,2
60.129,0.4612,0.2901,1,0
69.618,0.5036,1.2095,1,0
180.283,1.6824,3.3739,1,1
139.844,0.5724,0.93,1,0
33.34,0.3509,0.2239,0,2
250.4,1.5642,2.4013,1,1
43.237,0.4939,1.1218,1,0
334.259,1.6329,3.0621,0,3
144.073,0.632,0.4888,0,2
134.719,0.4676,1.037,0,2
64.702,0.5327,0.379,1,0
209.133,1.8311,3.1393,0,3
229.135,1.4797,3.0825,1,1
89.282,0.9235,0.9613,1,0
41.299,0.6394,0.2985,0,2
45.157,0.4911,0.2842,0,2
219.726,1.1944,2.4552,1,1
74.439,0.5219,1.2061,0,2
27.499,0.3101,0.5237,0,2
307.557,2.4581,3.5682,1,1
282.312,1.613,1.4888,1,1
54.077,0.5066,0.7313,0,2
65.962,0.6205,0.1749,1,0
261.357,1.6168,4.1734,1,1
281.893,1.4341,0.4948,1,1
44.405,0.4979,0.8872,1,0
73.992,0.4485,0.3542,0,2
455.966,3.8013,11.8497,0,4
309.87,1.3834,0.8338,1,1
108.704,0.4402,0.8634,1,0
427.985,1.8659,1.0814,1,1
54.413,0.4814,0.2862,0,2
184.661,1.2355,2.4994,1,1
61.798,0.4643,0.3399,0,2
42.239,0.4551,0.3579,0,2
165.509,1.6423,4.1824,1,1
136.355,0.5956,1.2264,0,2
50.224,0.3759,0.2366,1,0
340.012,3.5991,5.2024,0,4
200.838,1.858,1.0589,0,3
187.455,0.8796,0.2783,1,1
76.853,0.5324,0.7848,0,2
94.839,0.6031,0.4179,1,0
126.148,0.6153,1.1127,0,2
175.092,1.4947,2.7525,1,1
64.172,0.5589,0.4001,1,0
43.52,0.4851,1.0313,0,2
57.268,0.4945,0.313,0,2
89.365,0.5459,0.3419,1,0
48.826,0.4725,1.0753,1,0
81.596,0.5118,1.0633,0,2
94.494,0.4276,0.2594,0,2
77.755,0.5305,0.7842,0,2
42.065,0.4565,0.7602,0,2
153.91,1.3606,3.4815,0,3
77.508,0.6901,1.2103,0,2
42.76,0.5067,0.7981,0,2
57.468,0.6116,1.2934,1,0
362.775,2.3345,3.5776,0,3
157.061,1.2948,0.8656,0,3
77.23,0.6492,1.3003,1,0
217.758,1.838,1.1237,1,1
119.195,0.5528,0.2824,0,2
98.607,0.8551,0.3341,1,1
183.018,1.4252,0.9804,0,3
407.326,1.7922,3.5369,1,1
372.759,1.5618,3.104,1,1
84.584,0.5198,1.7287,0,2
154.808,0.9962,2.4784,0,3
48.43,0.6478,0.3804,0,2
50.347,0.4374,1.1206,1,0
62.338,0.6874,1.4813,0,2
122.354,0.5056,0.3338,0,2
95.22,0.4058,0.2809,1,0
151.935,0.6474,1.2861,1,0
46.463,0.8889,0.8,0,2
63.946,0.5978,0.3787,1,0
49.338,0.5795,0.3338,1,0
68.445,0.4566,0.8032,0,2
223.84,1.3178,0.3073,1,1
44.486,0.5082,1.0849,0,2
194.046,1.7632,3.619,0,3
68.005,0.5852,1.197,1,0
393.612,1.6845,2.367,0,3
493.06,3.6378,4.362,0,4
78.414,0.5602,0.7734,1,0
175.065,1.5572,3.1826,1,1
194.748,1.6176,3.403,0,3
120.577,0.9486,0.7212,1,1
202.685,1.8206,3.7027,0,3
87.449,0.6028,1.3894,1,0
76.976,0.6048,0.7382,1,0
138.27,1.2493,0.9558,0,3
114.125,0.4949,1.2812,0,2
410.898,2.2572,3.5886,0,3
69.798,0.6021,1.3957,0,2
667.191,2.6932,5.627,0,4
41.903,0.4607,0.3165,1,0
87.232,0.4173,1.5254,0,2
62.492,0.4577,1.0739,0,2
60.427,0.5019,1.1661,1,0
45.182,0.3604,0.2626,0,2
201.61,1.5468,0.9171,0,3
55.089,0.6213,0.8068,1,0
77.257,0.4742,0.7765,1,0
40.093,0.4172,0.8211,0,2
69.897,0.5336,0.3801,1,0
93.979,0.6536,1.2122,1,0
213.45,1.4125,2.3098,1,1
56.144,0.4559,0.2811,0,2
656.542,3.9012,2.83,0,4
88.548,0.7098,1.4218,0,2
43.83,0.4488,0.8201,1,0
130.348,0.5784,0.9775,0,2
287.039,1.8593,3.635,1,1
214.245,1.356,0.7863,0,3
84.22,0.4946,0.8956,1,0
62.512,0.6067,1.0378,1,0
49.961,0.4905,0.8114,0,2
66.235,0.5544,0.7956,1,0
476.901,2.908,1.6506,0,4
228.247,1.7378,2.5841,1,1
353.375,1.4669,0.6699,0,3
70.978,0.4218,0.9087,0,2
52.978,0.5502,0.132,1,0
204.934,1.8139,1.1209,1,1
53.765,0.4267,0.8493,1,0
162.071,1.3815,0.8516,0,3
129.994,0.5802,0.8913,0,2
122.721,0.5385,0.3303,0,2
59.708,0.5175,0.3784,0,2
79.322,0.5275,0.9678,1,0
425.106,1.799,0.9516,0,3
69.14,0.4621,0.865,1,0
45.825,0.478,1.0856,0,2
49.561,0.4098,0.5243,0,2
73.354,0.6256,1.8013,0,2
43.551,0.4456,0.6913,0,2
148.131,1.1098,0.7782,0,3
148.364,1.3674,1.3576,0,3
51.262,0.5788,1.1713,0,2
37.932,0.3694,1.1684,1,0
123.527,0.4826,1.049,0,2
91.592,0.5616,0.3532,0,2
142.405,1.538,3.2213,0,3
94.557,0.678,1.1778,0,2
68.227,0.5924,1.484,1,0
117.009,0.5189,1.0665,0,2
59.804,0.4815,0.6791,1,0
452.417,1.7743,1.3256,0,3
85.634,0.492,1.0277,1,0
112.633,0.4666,0.7912,1,0
46.654,0.4437,0.3452,0,2
73.929,0.7803,1.182,0,2
44.047,0.4271,0.2563,0,2
93.414,0.5838,1.1245,0,2
41.471,0.3799,0.2999,0,2
96.17,1.0213,0.6889,1,1
96.104,0.589,0.3538,1,0
90.459,0.4554,0.2298,0,2
75.608,0.501,1.1772,0,2
285.417,1.2273,2.9629,1,1
42.237,0.4414,1.1814,0,2
227.048,1.3384,0.8942,1,1
178.742,1.6384,3.91,0,3
43.631,0.5352,1.0402,0,2
131.437,0.5283,0.9224,0,2
77.101,0.4671,0.3586,0,2
67.644,0.6227,1.0615,0,2
197.051,1.2609,0.8385,0,3
43.03,0.4669,0.9981,1,0
145.381,1.4281,3.0055,0,3
92.843,0.7589,1.0567,0,2
123.525,0.6676,0.9461,1,0
214.846,1.4628,1.0994,1,1
63.516,0.4109,0.4317,0,2
195.101,1.6851,3.6374,1,1
85.869,0.4943,0.3135,1,0
58.466,0.4852,1.049,1,0
227.092,1.4731,2.466,0,3
83.626,0.6182,1.1875,1,0
131.396,1.0,1.0,1,0
216.2,1.3002,2.5468,0,3
45.273,0.3444,0.9122,0,2
138.021,1.452,2.7347,0,3
121.756,0.5205,1.0991,0,2
77.186,0.5043,0.4487,1,0
55.661,0.5856,1.3797,0,2
252.738,1.6405,0.962,0,3
42.51,0.482,0.8958,0,2
54.055,0.4989,0.8726,1,0
58.452,0.543,0.9715,1,0
99.911,0.4479,0.3789,0,2
46.234,0.4099,0.7599,1,0
275.614,1.846,3.1163,0,3
51.897,0.4383,1.3014,0,2
155.556,0.514,0.4626,0,2
192.851,1.7657,3.9761,1,1
88.601,0.563,1.2324,0,2
225.332,1.3228,2.5297,1,1
94.26,0.5783,0.4442,0,2
344.983,1.525,3.3614,1,1
76.811,0.4667,0.2769,0,2
54.403,0.4687,0.3981,0,2
45.254,0.4631,0.1713,1,0
82.707,0.5269,1.0114,1,0
100.43,0.4661,0.3015,0,2
58.966,0.4348,0.4755,1,0
222.491,1.4183,0.8557,0,3
462.878,1.6054,3.7141,1,1
44.502,0.4228,0.2763,0,2
141.576,0.6486,0.461,0,2
160.249,2.1271,3.1077,0,3
106.188,0.4676,0.8282,0,2
379.271,2.9514,1.9432,0,4
206.222,1.8649,1.2386,1,1
37.77,0.3251,0.7078,0,2
43.781,0.4344,0.3251,0,2
194.047,1.0024,2.353,0,3
62.7,0.5384,0.8178,0,2
104.83,0.6451,0.3547,0,2
118.879,1.1221,2.0558,0,3
217.39,1.4554,2.2506,1,1
149.656,0.5727,0.4406,0,2
349.445,2.409,2.0955,0,4
64.201,0.9079,0.8313,0,2
159.938,1.741,2.6423,1,1
49.334,0.5707,0.8469,0,2
55.246,0.4887,1.1966,1,0
174.555,2.0408,2.8211,1,1
44.964,0.4435,0.2619,0,2
114.274,1.3345,2.4342,0,3
109.878,0.4936,1.1596,1,0
73.224,0.5494,0.1996,1,0
52.798,0.5882,1.011,1,0
58.526,0.5423,0.9713,1,0
64.784,0.4239,0.9355,0,2
169.19,1.642,0.4616,1,1
229.161,1.3429,3.4068,0,3
436.496,1.6502,3.323,1,1
194.985,1.1676,0.3574,1,1
53.11,0.3444,0.6963,1,0
81.061,0.5217,0.3412,1,0
260.489,1.6246,1.5609,1,1
44.337,0.4759,1.0356,1,0
124.354,0.9965,2.1788,0,3
89.59,0.575,1.0674,1,0
133.504,0.6228,0.8779,1,0
52.897,0.4724,1.0749,1,0
301.431,1.562,2.287,0,3
67.656,0.5977,1.3198,0,2
63.34,0.3852,0.8107,1,0
150.304,0.6589,1.279,1,0
1025.189,4.7134,2.8912,0,4
220.732,1.1482,1.0722,0,3
146.642,0.5925,0.8857,0,2
68.417,0.5899,0.4924,1,0
72.833,0.4652,0.2961,0,2
220.853,1.4549,2.3378,1,1
56.095,0.6063,0.4054,1,0
128.093,1.0763,3.3781,0,3
341.733,3.6408,7.8109,0,4
115.945,0.5164,0.2887,1,0
55.571,0.3507,0.1933,0,2
72.491,0.5863,1.0871,0,2
52.809,0.4342,0.3759,1,0
58.446,0.52,0.7562,1,0
44.733,0.4648,0.9276,1,0
61.733,0.5075,1.4389,0,2
50.82,0.5938,1.4629,1,0
86.267,0.5175,1.2391,1,0
422.374,1.81,0.5399,1,1
125.181,0.5397,0.3831,0,2
182.728,1.6446,1.211,0,3
128.036,0.7298,1.118,0,2
102.942,0.5011,0.8151,0,2
121.703,0.5121,0.3011,1,0
77.973,0.511,1.0003,0,2
129.402,1.3595,3.2531,1,1
622.834,4.3441,6.9326,0,4
52.041,1.0,1.0,1,0
273.135,1.4287,1.0928,0,3
53.25,0.512,0.8688,0,2
145.629,0.5854,1.3028,0,2
151.362,0.6572,1.377,0,2
156.59,1.7094,1.1976,1,1
76.096,0.9298,0.8887,1,0
51.057,1.0,1.0,1,0
85.07,0.465,1.004,0,2
82.959,0.437,0.8393,0,2
134.99,1.4859,2.4335,1,1
54.396,0.6418,1.0774,1,0
51.1,0.5816,1.1061,0,2
143.769,0.6361,1.0087,0,2
63.355,0.4316,0.8359,1,0
117.591,0.4933,1.0385,1,0
75.842,0.4333,0.8291,1,0
286.101,1.2667,0.401,1,1
62.999,0.6351,0.4174,0,2
152.255,2.0982,3.2178,0,3
189.629,1.0964,0.7092,0,3
405.104,3.385,6.5102,0,4
44.119,0.4782,1.1419,1,0
116.679,0.4682,0.2576,0,2
41.141,0.4756,0.7372,1,0
99.837,0.4878,0.3675,0,2
285.7,1.2833,0.9007,1,1
117.359,0.5222,0.4383,1,0
77.513,0.5245,0.2356,0,2
256.07,1.8992,2.9266,1,1
45.415,0.6014,0.2503,1,0
99.697,0.4816,0.2687,0,2
98.593,0.6807,1.1888,0,2
46.672,0.3941,0.2946,1,0
139.631,1.5097,2.3515,1,1
216.958,1.4907,2.6304,0,3
60.221,0.5242,0.9122,1,0
462.085,4.0416,12.6013,0,4
137.151,1.504,2.9201,1,1
82.972,0.6907,0.3993,1,0
296.745,2.0455,6.2873,0,3
162.918,1.7471,3.688,1,1
39.903,0.3531,0.7008,1,0
44.469,0.3938,0.3115,0,2
253.784,1.6155,4.2023,1,1
234.372,1.5104,2.4069,0,3
52.827,0.6507,0.3884,1,0
115.068,0.6126,1.062,1,0
59.046,0.5456,0.9808,0,2
189.513,1.4061,2.858,1,1
74.673,0.6972,0.8071,1,0
115.994,0.8848,0.8946,0,2
248.072,1.6111,0.8415,0,3
913.513,3.7449,3.2483,0,4
52.602,0.5241,1.4319,0,2
134.836,0.511,0.288,0,2
161.187,1.8401,2.7327,0,3
166.416,1.1611,2.9839,1,1
350.325,1.591,2.7354,0,3
90.89,1.0817,1.1278,1,0
111.31,0.441,0.1388,1,0
53.612,0.4797,1.2895,0,2
133.421,0.6227,0.3434,0,2
93.105,0.3441,0.7548,0,2
81.435,0.5138,0.3577,1,0
271.103,1.2757,2.7469,0,3
348.1,2.7898,2.0839,0,4
106.376,0.4164,0.8695,0,2
102.12,0.4104,0.7281,0,2
155.448,1.2365,1.2215,0,3
53.826,0.3356,0.766,1,0
66.109,0.5749,1.0984,0,2
214.042,1.7368,1.6638,0,3
48.503,0.5308,0.3413,1,0
287.485,1.8315,4.2315,1,1
76.523,0.4749,0.9047,1,0
51.09,0.5499,0.9314,0,2
131.235,0.6189,0.3484,0,2
129.83,0.4946,1.0177,1,0
52.16,0.5379,0.3118,1,0
56.962,0.5819,1.243,1,0
44.548,0.4923,0.4017,0,2
142.52,0.5697,0.2967,1,0
163.734,1.6,3.4546,1,1
456.989,1.981,1.2778,0,3
71.051,0.6074,1.3691,1,0
62.272,0.7979,0.4628,1,0
320.838,1.5298,3.1262,0,3
184.774,1.5445,1.1368,0,3
396.801,1.7215,3.6211,1,1
57.035,0.4498,1.015,1,0
159.361,0.6897,1.2008,1,0
277.689,1.4758,1.2738,0,3
113.078,0.6362,0.3774,1,0
78.818,0.526,0.3471,1,0
99.525,0.3636,0.9499,1,0
72.655,0.416,0.321,1,0
55.194,0.4703,1.2525,1,0
47.916,0.5236,0.3432,0,2
86.716,0.5317,0.4295,0,2
177.249,1.4231,0.3903,1,1
42.781,0.4539,0.3885,0,2
304.183,2.0556,4.4899,1,1
83.256,0.5144,1.058,1,0
126.607,0.5789,1.008,0,2
33.848,0.3356,0.6245,0,2
216.8,1.7756,0.3973,1,1
72.549,0.5238,0.877,0,2
41.056,0.4179,0.8149,1,0
55.955,0.4583,0.9168,0,2
163.796,1.3889,0.8585,1,1
122.979,0.5564,1.0753,1,0
42.995,0.8277,0.7694,0,2
70.353,0.4343,1.0125,1,0
384.625,1.5549,0.9227,1,1
203.635,1.8482,3.7236,1,1
71.295,0.378,0.8933,0,2
118.628,0.4951,1.0844,0,2
36.552,0.4874,0.7654,0,2
81.555,0.4475,0.3046,0,2
142.986,1.0,1.0,1,0
414.228,2.2878,2.6908,1,1
53.724,0.5416,0.1195,1,0
53.939,0.5139,1.0503,1,0
103.195,0.4013,0.7743,0,2
129.055,0.7663,0.46,1,0
424.408,2.6628,5.1729,0,4
130.925,1.5061,1.8532,1,1
399.29,1.6304,3.1282,1,1
128.767,1.353,3.3849,0,3
402.783,1.5574,0.3714,1,1
219.381,1.4498,2.9194,1,1
79.437,0.5068,0.8376,0,2
140.322,0.6423,1.6429,0,2
59.955,0.5307,0.3754,0,2
52.049,0.4082,0.374,1,0
50.712,0.5757,0.8588,0,2
50.509,0.5216,0.9972,1,0
78.935,0.4716,0.2826,1,0
177.613,1.1915,0.8186,1,1
179.922,1.1323,1.305,0,3
72.993,0.4521,0.3319,1,0
326.037,1.423,2.3678,0,3
148.002,1.5486,2.7683,1,1
314.871,3.5933,1.9351,0,4
64.984,0.6222,0.361,0,2
57.708,0.445,0.8328,1,0
156.526,1.1286,2.2484,0,3
111.169,1.1653,2.5799,1,1
49.054,0.4287,0.742,1,0
82.265,0.3185,0.1982,1,0
129.214,0.5068,0.4354,0,2
175.694,1.5216,0.8401,1,1
80.088,0.5105,0.9051,0,2
80.996,0.3851,0.2823,1,0
150.31,1.7997,3.2857,0,3
44.597,0.3849,0.6519,1,0
177.885,1.2741,3.7532,1,1
39.97,0.4501,0.746,0,2
335.817,1.2216,2.7324,0,3
41.11,0.4287,0.935,0,2
308.019,2.4641,1.9423,0,4
157.587,1.2706,0.3734,1,1
118.151,0.4896,0.9636,0,2
37.635,0.3022,0.4669,1,0
289.708,1.7514,3.6169,1,1
289.337,1.872,3.6756,0,3
275.378,1.5163,1.1198,0,3
365.466,1.6965,2.5054,1,1
86.934,0.7139,0.5097,0,2
131.61,0.5464,0.4573,0,2
87.865,0.5653,1.3131,1,0
71.421,0.654,0.3199,0,2
85.228,0.5226,1.0421,0,2
101.397,0.42,0.3437,0,2
101.636,0.4547,0.9696,1,0
52.686,0.5067,1.4124,1,0
201.189,1.1843,0.848,0,3
142.282,1.3933,1.0417,0,3
151.912,1.671,2.7835,0,3
127.919,0.6992,1.1344,0,2
43.672,0.4315,0.6996,1,0
292.797,2.1296,3.9096,0,3
108.978,0.4455,0.2549,0,2
168.876,1.4756,0.878,1,1
313.291,2.1719,3.3418,0,3
141.84,1.4162,1.1847,1,1
53.36,0.4259,0.2518,0,2
171.632,1.6248,3.1074,1,1
56.456,0.6349,1.023,0,2
751.34,3.0025,2.4775,0,4
136.187,1.5709,2.6346,1,1
269.796,1.7099,1.0392,0,3
68.126,0.37,0.7718,0,2
131.351,0.625,0.3214,0,2
51.054,0.5703,0.3528,1,0
48.946,0.5003,0.3634,1,0
44.413,0.5598,1.1688,0,2
214.405,1.8143,3.3225,1,1
328.938,1.4043,0.9725,1,1
52.194,0.5496,1.3582,1,0
175.352,1.2925,3.1306,0,3
60.169,0.5516,0.9589,0,2
382.758,1.5201,3.4689,1,1
199.155,1.5893,0.4777,1,1
89.108,0.3119,0.2822,0,2
86.665,0.4989,1.027,0,2
46.783,0.4865,0.6405,0,2
36.809,0.4384,0.8995,0,2
144.009,1.8309,2.3418,1,1
119.076,1.1452,1.3398,0,2
111.095,0.5012,0.2963,1,0
156.12,1.6472,1.1964,0,3
346.817,1.3761,0.4607,1,1
164.878,1.8826,3.5953,1,1
77.294,0.8347,1.2693,1,0
94.129,0.4307,0.957,1,0
69.489,0.6409,1.3827,0,2
94.609,0.4278,0.7258,1,0
71.849,0.9443,0.9264,1,0
45.119,0.4458,0.8874,0,2
71.023,0.4716,1.3105,1,0
93.46,0.418,1.0967,1,0
120.846,0.5681,0.9036,0,2
83.115,0.5768,1.1937,1,0
295.486,1.9283,3.5392,1,1
315.358,1.5213,3.9684,1,1
282.322,1.7653,3.6342,1,1
43.169,0.4896,0.2935,0,2
223.445,1.2046,2.7408,1,1
265.225,1.4456,0.4547,1,1
70.855,0.4574,0.9463,1,0
337.011,1.3165,3.1168,0,3
72.417,0.4307,0.2983,1,0
93.107,0.5263,0.5314,1,0
62.738,0.5374,0.9907,0,2
246.615,1.4931,1.0893,1,1
59.017,0.7544,1.0514,1,0
97.123,0.6528,0.4258,0,2
122.546,1.3518,2.028,0,3
139.641,1.3282,2.5288,0,3
764.662,3.0972,5.8882,0,4
1097.539,5.5985,8.8756,0,4
42.729,0.4641,0.2797,0,2
77.227,0.3976,0.3392,0,2
285.242,2.9897,6.8155,0,4
250.014,1.427,3.1709,1,1
124.235,0.594,1.2254,0,2
403.835,1.5584,3.4729,1,1
265.439,1.3337,1.3138,0,3
49.034,0.5013,1.0824,0,2
75.034,0.4982,1.0427,0,2
51.146,0.3435,0.1997,1,0
74.665,0.6503,1.2767,1,0
144.041,1.4983,2.938,0,3
225.578,1.4378,0.7011,1,1
328.366,1.594,2.2421,0,3
460.006,1.8867,3.904,0,3
232.591,1.4645,3.5359,1,1
195.052,1.5786,1.3689,1,1
58.225,0.5405,0.2825,1,0
170.296,1.0307,2.1935,0,3
81.917,0.4391,0.4412,0,2
131.871,0.516,1.1868,0,2
83.133,0.5627,1.0726,1,0
73.089,0.4597,0.2532,0,2
201.606,1.7396,1.2427,0,3
92.586,0.6797,0.9412,0,2
175.737,1.6348,0.8117,1,1
102.015,0.7513,1.4015,0,2
95.655,0.6369,0.4124,0,2
181.033,1.7115,1.0521,0,3
69.679,0.4456,0.7661,0,2
59.351,0.5257,0.3532,0,2
97.362,0.5888,0.3256,0,2
65.904,0.814,0.6864,0,2
61.396,0.4616,1.2787,1,0
73.319,0.546,1.0382,0,2
142.719,1.4543,1.0464,1,1
158.353,1.7839,2.7422,1,1
131.326,1.2477,3.4146,1,1
99.33,0.6414,1.0946,0,2
90.464,0.5297,1.467,1,0
55.428,0.4822,0.8855,1,0
125.573,0.5423,0.2797,0,2
64.085,1.218,1.2775,0,2
75.911,0.4008,0.9306,0,2
372.98,1.7735,2.8881,0,3
83.841,0.5551,1.1069,1,0
42.382,0.5091,0.3853,0,2
50.703,0.5373,0.3938,1,0
71.634,1.1809,1.4437,1,0
221.954,1.6822,1.1568,1,1
95.072,0.5746,0.1381,1,0
138.382,1.3986,1.0613,1,1
47.267,0.5167,0.3176,1,0
58.403,0.5827,2.0652,0,2
129.601,1.4332,2.7796,0,3
241.269,1.3688,3.5124,1,1
56.672,0.6398,0.3137,1,0
155.308,1.1069,0.8518,1,1
112.958,0.4551,0.2275,0,2
284.406,1.7887,4.1624,1,1
56.111,0.572,0.3428,1,0
97.171,1.0,1.0,1,0
74.795,0.496,0.9494,1,0
177.439,0.9482,0.3877,1,1
150.061,1.154,2.1311,1,1
61.206,1.0,1.0,1,0
109.494,0.5635,0.2985,0,2
89.443,0.5439,0.1826,1,0
226.232,1.7456,1.6606,0,3
99.691,1.0492,1.144,1,0
262.36,2.2086,4.251,0,3
100.177,0.4366,0.2639,0,2
208.585,1.0751,2.2285,1,1
165.58,1.8561,3.7022,1,1
148.248,1.6543,0.961,0,3
80.353,0.5166,0.7896,1,0
35.041,0.3482,0.6902,0,2
107.666,0.5085,0.771,0,2
320.959,1.4072,2.4794,1,1
110.741,0.4976,0.8159,1,0
50.756,0.5682,0.2868,1,0
40.424,0.4397,0.7632,0,2
117.978,1.1903,3.0022,0,3
178.578,1.3511,3.9503,1,1
114.128,0.512,0.2728,0,2
124.054,1.4291,2.5379,0,3
56.684,0.5313,0.2761,1,0
140.272,0.7403,1.0772,1,0
91.821,0.372,0.7235,1,0
250.399,1.4858,3.0963,0,3
53.377,0.6652,1.2407,1,0
163.258,1.8326,2.5559,0,3
99.162,1.2011,2.3843,0,3
167.775,2.593,3.0032,0,3
141.28,1.5402,3.7742,1,1
222.446,1.3118,3.2174,1,1
62.84,0.5096,0.8721,1,0
48.825,0.4517,0.9049,0,2
63.899,0.7788,1.2746,0,2
63.469,0.4093,0.853,0,2
116.365,0.4268,0.127,1,0
287.707,1.7709,1.4218,1,1
127.45,0.5685,0.8674,1,0
82.437,0.5012,0.2981,0,2
77.924,0.6681,1.5356,0,2
144.417,1.2425,0.7228,1,1
53.255,0.4831,0.7933,0,2
58.133,0.4845,1.1176,1,0
85.11,0.5047,0.1349,1,0
97.975,0.4363,0.3157,1,0
416.049,3.1581,6.9316,0,4
274.533,1.6007,4.14,1,1
44.587,0.4727,0.3386,1,0
126.24,0.5904,0.5236,1,0
139.518,0.6799,0.3545,1,0
43.676,0.4678,0.8625,0,2
149.93,1.2349,2.5555,0,3
33.678,0.3661,0.2353,0,2
70.6,0.4369,0.1319,1,0
202.034,1.258,1.0731,0,3
141.585,0.5628,0.9855,0,2
44.108,0.5244,1.1241,0,2
57.317,0.5205,1.0766,0,2
40.759,0.4966,0.3136,1,0
193.015,1.7626,1.0892,0,3
65.662,0.4308,0.2586,0,2
52.272,0.6057,0.8523,0,2
144.83,0.5747,1.2246,0,2
189.397,1.2278,0.7947,0,3
73.802,0.5966,0.9414,0,2
93.243,0.6094,0.4156,0,2
72.867,0.4108,0.7767,0,2
42.843,0.476,1.0004,1,0
66.928,0.5999,0.2299,0,2
139.364,1.0,1.0,1,0
46.947,0.5792,0.2221,0,2
128.249,0.5556,0.4241,1,0
57.763,0.502,0.3567,1,0
150.755,1.2682,2.0203,0,3
433.107,1.7655,5.1311,1,1
63.895,0.5258,1.1804,0,2
135.153,0.5942,0.998,1,0
96.723,0.8363,1.6054,0,2
52.572,0.5239,0.3268,0,2
141.226,1.3002,2.1322,0,3
43.214,0.5671,1.0907,0,2
78.412,0.4962,0.3683,0,2
93.499,0.5425,0.6866,1,0
49.173,0.5022,1.0851,1,0
59.925,0.5224,0.3403,0,2
168.617,1.3813,2.7657,0,3
76.452,0.5333,1.0739,1,0
42.338,0.4459,0.8823,1,0
250.641,1.841,3.0947,0,3
93.956,0.5787,1.0499,1,0
71.268,0.5093,0.4036,0,2
40.569,0.5438,0.2593,1,0
57.913,0.5713,1.1281,0,2
109.836,0.5465,0.2992,0,2
96.427,0.5618,0.4057,0,2
113.465,0.474,0.3499,0,2
61.59,0.5354,1.3847,1,0
97.501,0.6,1.4447,1,0
36.983,0.4043,0.723,0,2
130.738,1.8245,3.2974,0,3
132.023,0.7074,1.0828,1,0
128.027,0.595,0.3244,0,2
230.439,1.4363,0.8748,1,1
77.678,0.5057,0.3073,1,0
51.457,0.531,1.1815,1,0
53.493,0.4523,0.8394,0,2
355.741,4.0028,5.6666,0,4
267.796,1.6776,0.3953,1,1
53.429,0.4833,0.3106,0,2
48.175,0.5443,0.3897,0,2
146.247,1.7692,2.8401,1,1
204.679,1.3337,2.9501,1,1
346.838,1.5288,2.9073,0,3
50.247,0.2959,0.0898,1,0
108.948,0.5234,0.8761,1,0
767.963,3.7022,8.0177,0,4
347.139,1.463,3.6444,1,1
161.613,1.2132,0.3393,1,1
49.587,0.5324,1.2932,1,0
303.879,1.3607,0.8467,1,1
62.954,0.3751,0.241,0,2
53.979,0.5693,1.1261,0,2
46.745,0.3696,0.2518,0,2
47.593,0.4691,0.8296,1,0
224.648,1.3343,0.8216,1,1
169.101,0.7148,0.1709,1,0
304.741,1.3729,2.6132,0,3
230.756,2.1933,3.7292,1,1
364.373,1.6953,3.537,0,3
835.686,3.1966,2.2649,0,4
45.826,0.4661,0.8802,0,2
71.81,0.396,0.7144,0,2
168.752,1.5687,3.1785,1,1
406.247,3.509,3.4824,0,4
54.018,0.4745,0.3147,1,0
52.574,0.432,1.0937,1,0
211.674,1.7688,3.3961,1,1
67.868,0.3736,0.9133,0,2
87.833,0.5486,0.1848,1,0
211.936,1.7759,3.4992,0,3
240.342,1.603,2.8865,1,1
92.255,0.5978,0.9732,1,0
122.956,0.5291,0.4103,1,0
63.688,0.5648,1.1171,1,0
201.532,1.6895,3.0383,0,3
144.152,1.6347,2.6786,0,3
122.186,1.0913,2.3803,1,1
52.164,0.6593,1.0084,1,0
168.94,1.3955,2.7943,0,3
266.311,1.1847,1.7031,0,3
284.239,1.2135,0.6373,1,1
107.657,0.4623,0.2351,0,2
122.223,1.4634,2.5466,1,1
194.053,1.8059,1.3746,0,3
321.327,1.7351,3.6061,1,1
117.021,0.5252,0.3487,0,2
234.743,1.974,1.6259,0,3
55.256,0.7187,1.2386,1,0
54.142,0.6013,0.4606,1,0
90.371,0.6077,0.4351,1,0
60.072,0.612,1.2163,1,0
280.913,1.2601,2.2895,0,3
88.19,0.5968,1.0624,1,0
264.455,1.8495,3.0668,1,1
178.393,1.2347,1.016,0,3
144.783,1.5463,3.0059,1,1
184.275,1.3516,0.8575,0,3
60.471,0.5001,0.9796,1,0
124.862,1.3398,1.1283,1,1
190.719,1.5872,3.2033,1,1
156.339,1.5168,2.7072,0,3
130.64,0.5195,1.2394,0,2
54.244,0.6369,0.4431,0,2
205.108,1.1369,2.0569,1,1
165.658,2.1471,2.8583,0,3
